matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,AvgPointDelta,Season
31.0,Hannover,Mainz,1,0,1,3,18,0.5,18,0.5,1,0.0,1819
31.0,RB Leipzig,Freiburg,2,1,1,3,3,2.033333333333333,3,2.033333333333333,1,0.0,1819
31.0,Stuttgart,M'gladbach,1,0,1,3,16,0.7,16,0.7,1,0.0,1819
31.0,Ein Frankfurt,Hertha,0,0,0,1,4,1.7666666666666666,4,1.7666666666666666,X,0.0,1819
31.0,Hoffenheim,Wolfsburg,1,4,-3,0,6,1.6666666666666667,6,1.6666666666666667,2,0.0,1819
31.0,Nurnberg,Bayern Munich,1,1,0,1,17,0.6,17,0.6,X,0.0,1819
32.0,Mainz,RB Leipzig,3,3,0,1,12,1.1612903225806452,12,1.1612903225806452,X,0.0,1819
32.0,Wolfsburg,Nurnberg,2,0,2,3,8,1.5806451612903225,8,1.5806451612903225,1,0.0,1819
32.0,Werder Bremen,Dortmund,2,2,0,1,9,1.4838709677419355,9,1.4838709677419355,X,0.0,1819
32.0,Hertha,Stuttgart,3,1,2,3,11,1.1935483870967742,11,1.1935483870967742,1,0.0,1819
32.0,Bayern Munich,Hannover,3,1,2,3,1,2.290322580645161,1,2.290322580645161,1,0.0,1819
32.0,M'gladbach,Hoffenheim,2,2,0,1,5,1.6451612903225807,5,1.6451612903225807,X,0.0,1819
32.0,Freiburg,Fortuna Dusseldorf,1,1,0,1,13,1.032258064516129,13,1.032258064516129,X,0.0,1819
32.0,Leverkusen,Ein Frankfurt,6,1,5,3,6,1.6451612903225807,6,1.6451612903225807,1,0.0,1819
32.0,Schalke 04,Augsburg,0,0,0,1,15,0.967741935483871,15,0.967741935483871,X,0.0,1819
33.0,Stuttgart,Wolfsburg,3,0,3,3,16,0.75,16,0.75,1,0.0,1819
33.0,RB Leipzig,Bayern Munich,0,0,0,1,3,2.03125,3,2.03125,X,0.0,1819
33.0,Nurnberg,M'gladbach,0,4,-4,0,17,0.59375,17,0.59375,2,0.0,1819
33.0,Leverkusen,Schalke 04,1,1,0,1,5,1.6875,5,1.6875,X,0.0,1819
33.0,Hoffenheim,Werder Bremen,0,1,-1,0,8,1.59375,8,1.59375,2,0.0,1819
33.0,Dortmund,Fortuna Dusseldorf,3,2,1,3,2,2.1875,2,2.1875,1,0.0,1819
33.0,Augsburg,Hertha,3,4,-1,0,14,1.0,14,1.0,2,0.0,1819
33.0,Hannover,Freiburg,3,0,3,3,18,0.5625,18,0.5625,1,0.0,1819
33.0,Ein Frankfurt,Mainz,0,2,-2,0,4,1.6875,4,1.6875,2,0.0,1819
34.0,M'gladbach,Dortmund,0,2,-2,0,4,1.6666666666666667,4,1.6666666666666667,2,0.0,1819
34.0,Schalke 04,Stuttgart,0,0,0,1,15,0.9696969696969696,15,0.9696969696969696,X,0.0,1819
34.0,Mainz,Hoffenheim,4,2,2,3,12,1.2121212121212122,12,1.2121212121212122,1,0.0,1819
34.0,Werder Bremen,RB Leipzig,2,1,1,3,9,1.5151515151515151,9,1.5151515151515151,1,0.0,1819
34.0,Freiburg,Nurnberg,5,1,4,3,13,1.0,13,1.0,1,0.0,1819
34.0,Fortuna Dusseldorf,Hannover,2,1,1,3,11,1.2424242424242424,11,1.2424242424242424,1,0.0,1819
34.0,Bayern Munich,Ein Frankfurt,5,1,4,3,1,2.272727272727273,1,2.272727272727273,1,0.0,1819
34.0,Hertha,Leverkusen,1,5,-4,0,10,1.303030303030303,10,1.303030303030303,2,0.0,1819
34.0,Wolfsburg,Augsburg,8,1,7,3,7,1.5757575757575757,7,1.5757575757575757,1,0.0,1819
1.0,Bayern Munich,Schalke 04,8,0,8,3,0,,0,,1,,2021
1.0,Ein Frankfurt,Bielefeld,1,1,0,1,0,,0,,X,,2021
1.0,FC Koln,Hoffenheim,2,3,-1,0,0,,0,,2,,2021
1.0,Stuttgart,Freiburg,2,3,-1,0,0,,0,,2,,2021
1.0,Union Berlin,Augsburg,1,3,-2,0,0,,0,,2,,2021
1.0,Werder Bremen,Hertha,1,4,-3,0,0,,0,,2,,2021
1.0,Dortmund,M'gladbach,3,0,3,3,0,,0,,1,,2021
1.0,RB Leipzig,Mainz,3,1,2,3,0,,0,,1,,2021
1.0,Wolfsburg,Leverkusen,0,0,0,1,0,,0,,X,,2021
2.0,Hertha,Ein Frankfurt,1,3,-2,0,3,3.0,3,3.0,2,0.0,2021
2.0,Schalke 04,Werder Bremen,1,3,-2,0,18,0.0,18,0.0,2,0.0,2021
2.0,M'gladbach,Union Berlin,1,1,0,1,16,0.0,16,0.0,X,0.0,2021
2.0,Mainz,Stuttgart,1,4,-3,0,14,0.0,14,0.0,2,0.0,2021
2.0,Augsburg,Dortmund,2,0,2,3,4,3.0,4,3.0,1,0.0,2021
2.0,Bielefeld,FC Koln,1,0,1,3,8,1.0,8,1.0,1,0.0,2021
2.0,Leverkusen,RB Leipzig,1,1,0,1,10,1.0,10,1.0,X,0.0,2021
2.0,Hoffenheim,Bayern Munich,4,1,3,3,7,3.0,7,3.0,1,0.0,2021
2.0,Freiburg,Wolfsburg,1,1,0,1,6,3.0,6,3.0,X,0.0,2021
3.0,Union Berlin,Mainz,4,0,4,3,14,0.5,14,0.5,1,0.0,2021
3.0,Werder Bremen,Bielefeld,1,0,1,3,11,1.5,11,1.5,1,0.0,2021
3.0,RB Leipzig,Schalke 04,4,0,4,3,4,2.0,4,2.0,1,0.0,2021
3.0,Stuttgart,Leverkusen,1,1,0,1,8,1.5,8,1.5,X,0.0,2021
3.0,Dortmund,Freiburg,4,0,4,3,9,1.5,9,1.5,1,0.0,2021
3.0,Ein Frankfurt,Hoffenheim,2,1,1,3,3,2.0,3,2.0,1,0.0,2021
3.0,FC Koln,M'gladbach,1,3,-2,0,16,0.0,16,0.0,2,0.0,2021
3.0,Wolfsburg,Augsburg,0,0,0,1,13,1.0,13,1.0,X,0.0,2021
3.0,Bayern Munich,Hertha,4,3,1,3,7,1.5,7,1.5,1,0.0,2021
4.0,Augsburg,RB Leipzig,0,2,-2,0,2,2.333333333333333,2,2.333333333333333,2,0.0,2021
4.0,Freiburg,Werder Bremen,1,1,0,1,12,1.3333333333333333,12,1.3333333333333333,X,0.0,2021
4.0,Hertha,Stuttgart,0,2,-2,0,13,1.0,13,1.0,2,0.0,2021
4.0,Hoffenheim,Dortmund,0,1,-1,0,6,2.0,6,2.0,2,0.0,2021
4.0,Mainz,Leverkusen,0,1,-1,0,17,0.0,17,0.0,2,0.0,2021
4.0,Bielefeld,Bayern Munich,1,4,-3,0,10,1.3333333333333333,10,1.3333333333333333,2,0.0,2021
4.0,M'gladbach,Wolfsburg,1,1,0,1,11,1.3333333333333333,11,1.3333333333333333,X,0.0,2021
4.0,FC Koln,Ein Frankfurt,1,1,0,1,16,0.0,16,0.0,X,0.0,2021
4.0,Schalke 04,Union Berlin,1,1,0,1,18,0.0,18,0.0,X,0.0,2021
5.0,Stuttgart,FC Koln,1,1,0,1,5,1.75,5,1.75,X,0.0,2021
5.0,Dortmund,Schalke 04,3,0,3,3,3,2.25,3,2.25,1,0.0,2021
5.0,Union Berlin,Freiburg,1,1,0,1,10,1.25,10,1.25,X,0.0,2021
5.0,Bayern Munich,Ein Frankfurt,5,0,5,3,2,2.25,2,2.25,1,0.0,2021
5.0,Mainz,M'gladbach,2,3,-1,0,18,0.0,18,0.0,2,0.0,2021
5.0,RB Leipzig,Hertha,2,1,1,3,1,2.5,1,2.5,1,0.0,2021
5.0,Wolfsburg,Bielefeld,2,1,1,3,13,1.0,13,1.0,1,0.0,2021
5.0,Werder Bremen,Hoffenheim,1,1,0,1,7,1.75,7,1.75,X,0.0,2021
5.0,Leverkusen,Augsburg,3,1,2,3,9,1.5,9,1.5,1,0.0,2021
6.0,Schalke 04,Stuttgart,1,1,0,1,17,0.2,17,0.2,X,0.0,2021
6.0,Augsburg,Mainz,3,1,2,3,11,1.4,11,1.4,1,0.0,2021
6.0,Bielefeld,Dortmund,0,2,-2,0,14,0.8,14,0.8,2,0.0,2021
6.0,FC Koln,Bayern Munich,1,2,-1,0,16,0.4,16,0.4,2,0.0,2021
6.0,M'gladbach,RB Leipzig,1,0,1,3,6,1.6,6,1.6,1,0.0,2021
6.0,Ein Frankfurt,Werder Bremen,1,1,0,1,8,1.6,8,1.6,X,0.0,2021
6.0,Freiburg,Leverkusen,2,4,-2,0,13,1.2,13,1.2,2,0.0,2021
6.0,Hertha,Wolfsburg,1,1,0,1,15,0.6,15,0.6,X,0.0,2021
6.0,Hoffenheim,Union Berlin,1,3,-2,0,9,1.4,9,1.4,2,0.0,2021
7.0,Werder Bremen,FC Koln,1,1,0,1,9,1.5,9,1.5,X,0.0,2021
7.0,Stuttgart,Ein Frankfurt,2,2,0,1,7,1.5,7,1.5,X,0.0,2021
7.0,Union Berlin,Bielefeld,5,0,5,3,8,1.5,8,1.5,1,0.0,2021
7.0,Dortmund,Bayern Munich,2,3,-1,0,2,2.5,2,2.5,2,0.0,2021
7.0,RB Leipzig,Freiburg,3,0,3,3,3,2.1666666666666665,3,2.1666666666666665,1,0.0,2021
7.0,Augsburg,Hertha,0,3,-3,0,6,1.6666666666666667,6,1.6666666666666667,2,0.0,2021
7.0,Mainz,Schalke 04,2,2,0,1,18,0.0,18,0.0,X,0.0,2021
7.0,Wolfsburg,Hoffenheim,2,1,1,3,11,1.3333333333333333,11,1.3333333333333333,1,0.0,2021
7.0,Leverkusen,M'gladbach,4,3,1,3,4,2.0,4,2.0,1,0.0,2021
8.0,Hertha,Dortmund,2,5,-3,0,12,1.0,12,1.0,2,0.0,2021
8.0,Ein Frankfurt,RB Leipzig,1,1,0,1,11,1.4285714285714286,11,1.4285714285714286,X,0.0,2021
8.0,M'gladbach,Augsburg,1,1,0,1,7,1.5714285714285714,7,1.5714285714285714,X,0.0,2021
8.0,Schalke 04,Wolfsburg,0,2,-2,0,17,0.4285714285714285,17,0.4285714285714285,2,0.0,2021
8.0,Bielefeld,Leverkusen,1,2,-1,0,15,0.5714285714285714,15,0.5714285714285714,2,0.0,2021
8.0,Bayern Munich,Werder Bremen,1,1,0,1,1,2.571428571428572,1,2.571428571428572,X,0.0,2021
8.0,Hoffenheim,Stuttgart,3,3,0,1,13,1.0,13,1.0,X,0.0,2021
8.0,Freiburg,Mainz,1,3,-2,0,14,0.8571428571428571,14,0.8571428571428571,2,0.0,2021
8.0,FC Koln,Union Berlin,1,2,-1,0,16,0.4285714285714285,16,0.4285714285714285,2,0.0,2021
9.0,Wolfsburg,Werder Bremen,5,3,2,3,6,1.75,6,1.75,1,0.0,2021
9.0,Union Berlin,Ein Frankfurt,3,3,0,1,5,1.875,5,1.875,X,0.0,2021
9.0,M'gladbach,Schalke 04,4,1,3,3,7,1.5,7,1.5,1,0.0,2021
9.0,Stuttgart,Bayern Munich,1,3,-2,0,8,1.375,8,1.375,2,0.0,2021
9.0,Dortmund,FC Koln,1,2,-1,0,2,2.25,2,2.25,2,0.0,2021
9.0,RB Leipzig,Bielefeld,2,1,1,3,4,2.125,4,2.125,1,0.0,2021
9.0,Augsburg,Freiburg,1,1,0,1,10,1.375,10,1.375,X,0.0,2021
9.0,Leverkusen,Hertha,0,0,0,1,3,2.25,3,2.25,X,0.0,2021
9.0,Mainz,Hoffenheim,1,1,0,1,15,0.5,15,0.5,X,0.0,2021
10.0,Hertha,Union Berlin,3,1,2,3,13,0.8888888888888888,13,0.8888888888888888,1,0.0,2021
10.0,Bayern Munich,RB Leipzig,3,3,0,1,1,2.4444444444444446,1,2.4444444444444446,X,0.0,2021
10.0,FC Koln,Wolfsburg,2,2,0,1,15,0.6666666666666666,15,0.6666666666666666,X,0.0,2021
10.0,Freiburg,M'gladbach,2,2,0,1,14,0.7777777777777778,14,0.7777777777777778,X,0.0,2021
10.0,Bielefeld,Mainz,2,1,1,3,17,0.4444444444444444,17,0.4444444444444444,1,0.0,2021
10.0,Ein Frankfurt,Dortmund,1,1,0,1,9,1.3333333333333333,9,1.3333333333333333,X,0.0,2021
10.0,Werder Bremen,Stuttgart,1,2,-1,0,11,1.2222222222222223,11,1.2222222222222223,2,0.0,2021
10.0,Schalke 04,Leverkusen,0,3,-3,0,18,0.3333333333333333,18,0.3333333333333333,2,0.0,2021
10.0,Hoffenheim,Augsburg,3,1,2,3,12,1.0,12,1.0,1,0.0,2021
11.0,Wolfsburg,Ein Frankfurt,2,1,1,3,5,1.8,5,1.8,1,0.0,2021
11.0,RB Leipzig,Werder Bremen,2,0,2,3,3,2.1,3,2.1,1,0.0,2021
11.0,Union Berlin,Bayern Munich,1,1,0,1,6,1.6,6,1.6,X,0.0,2021
11.0,M'gladbach,Hertha,1,1,0,1,7,1.6,7,1.6,X,0.0,2021
11.0,Mainz,FC Koln,0,1,-1,0,17,0.5,17,0.5,2,0.0,2021
11.0,Freiburg,Bielefeld,2,0,2,3,14,0.8,14,0.8,1,0.0,2021
11.0,Dortmund,Stuttgart,1,5,-4,0,4,1.9,4,1.9,2,0.0,2021
11.0,Augsburg,Schalke 04,2,2,0,1,11,1.2,11,1.2,X,0.0,2021
11.0,Leverkusen,Hoffenheim,4,1,3,3,2,2.2,2,2.2,1,0.0,2021
12.0,Ein Frankfurt,M'gladbach,3,3,0,1,10,1.181818181818182,10,1.181818181818182,X,0.0,2021
12.0,Hertha,Mainz,0,0,0,1,11,1.0909090909090908,11,1.0909090909090908,X,0.0,2021
12.0,Stuttgart,Union Berlin,2,2,0,1,7,1.5454545454545454,7,1.5454545454545454,X,0.0,2021
12.0,Werder Bremen,Dortmund,1,2,-1,0,13,1.0,13,1.0,2,0.0,2021
12.0,Schalke 04,Freiburg,0,2,-2,0,18,0.3636363636363636,18,0.3636363636363636,2,0.0,2021
12.0,Bayern Munich,Wolfsburg,2,1,1,3,2,2.1818181818181817,2,2.1818181818181817,1,0.0,2021
12.0,Bielefeld,Augsburg,0,1,-1,0,16,0.6363636363636364,16,0.6363636363636364,2,0.0,2021
12.0,FC Koln,Leverkusen,0,4,-4,0,15,0.9090909090909092,15,0.9090909090909092,2,0.0,2021
12.0,Hoffenheim,RB Leipzig,0,1,-1,0,12,1.0909090909090908,12,1.0909090909090908,2,0.0,2021
13.0,Union Berlin,Dortmund,2,1,1,3,6,1.5,6,1.5,1,0.0,2021
13.0,Leverkusen,Bayern Munich,1,2,-1,0,1,2.333333333333333,1,2.333333333333333,2,0.0,2021
13.0,Schalke 04,Bielefeld,0,1,-1,0,18,0.3333333333333333,18,0.3333333333333333,2,0.0,2021
13.0,RB Leipzig,FC Koln,0,0,0,1,3,2.25,3,2.25,X,0.0,2021
13.0,M'gladbach,Hoffenheim,1,2,-1,0,8,1.5,8,1.5,2,0.0,2021
13.0,Mainz,Werder Bremen,0,1,-1,0,17,0.5,17,0.5,2,0.0,2021
13.0,Augsburg,Ein Frankfurt,0,2,-2,0,9,1.3333333333333333,9,1.3333333333333333,2,0.0,2021
13.0,Freiburg,Hertha,4,1,3,3,11,1.1666666666666667,11,1.1666666666666667,1,0.0,2021
13.0,Wolfsburg,Stuttgart,1,0,1,3,5,1.75,5,1.75,1,0.0,2021
14.0,Stuttgart,RB Leipzig,0,1,-1,0,7,1.3846153846153846,7,1.3846153846153846,2,0.0,2021
14.0,Hertha,Schalke 04,3,0,3,3,14,1.0,14,1.0,1,0.0,2021
14.0,Werder Bremen,Union Berlin,0,2,-2,0,13,1.0769230769230769,13,1.0769230769230769,2,0.0,2021
14.0,Hoffenheim,Freiburg,1,3,-2,0,12,1.1538461538461535,12,1.1538461538461535,2,0.0,2021
14.0,FC Koln,Augsburg,0,1,-1,0,15,0.8461538461538461,15,0.8461538461538461,2,0.0,2021
14.0,Ein Frankfurt,Leverkusen,2,1,1,3,9,1.3076923076923077,9,1.3076923076923077,1,0.0,2021
14.0,Bielefeld,M'gladbach,0,1,-1,0,16,0.7692307692307693,16,0.7692307692307693,2,0.0,2021
14.0,Dortmund,Wolfsburg,2,0,2,3,5,1.6923076923076923,5,1.6923076923076923,1,0.0,2021
14.0,Bayern Munich,Mainz,5,2,3,3,1,2.3076923076923075,1,2.3076923076923075,1,0.0,2021
15.0,M'gladbach,Bayern Munich,3,2,1,3,7,1.5,7,1.5,1,0.0,2021
15.0,RB Leipzig,Dortmund,1,3,-2,0,2,2.2142857142857144,2,2.2142857142857144,2,0.0,2021
15.0,Union Berlin,Wolfsburg,2,2,0,1,5,1.7142857142857142,5,1.7142857142857142,X,0.0,2021
15.0,Mainz,Ein Frankfurt,0,2,-2,0,17,0.4285714285714285,17,0.4285714285714285,2,0.0,2021
15.0,Leverkusen,Werder Bremen,1,1,0,1,3,2.0,3,2.0,X,0.0,2021
15.0,Freiburg,FC Koln,5,0,5,3,9,1.4285714285714286,9,1.4285714285714286,1,0.0,2021
15.0,Schalke 04,Hoffenheim,4,0,4,3,18,0.2857142857142857,18,0.2857142857142857,1,0.0,2021
15.0,Augsburg,Stuttgart,1,4,-3,0,10,1.3571428571428572,10,1.3571428571428572,2,0.0,2021
15.0,Bielefeld,Hertha,1,0,1,3,16,0.7142857142857143,16,0.7142857142857143,1,0.0,2021
16.0,Union Berlin,Leverkusen,1,0,1,3,5,1.6666666666666667,5,1.6666666666666667,1,0.0,2021
16.0,Dortmund,Mainz,1,1,0,1,4,1.8666666666666667,4,1.8666666666666667,X,0.0,2021
16.0,FC Koln,Hertha,0,0,0,1,16,0.7333333333333333,16,0.7333333333333333,X,0.0,2021
16.0,Hoffenheim,Bielefeld,0,0,0,1,14,1.0,14,1.0,X,0.0,2021
16.0,Werder Bremen,Augsburg,2,0,2,3,13,1.0,13,1.0,1,0.0,2021
16.0,Wolfsburg,RB Leipzig,2,2,0,1,6,1.6666666666666667,6,1.6666666666666667,X,0.0,2021
16.0,Stuttgart,M'gladbach,2,2,0,1,10,1.4,10,1.4,X,0.0,2021
16.0,Ein Frankfurt,Schalke 04,3,1,2,3,9,1.5333333333333334,9,1.5333333333333334,1,0.0,2021
16.0,Bayern Munich,Freiburg,2,1,1,3,1,2.2,1,2.2,1,0.0,2021
17.0,Hertha,Hoffenheim,0,3,-3,0,13,1.0625,13,1.0625,2,0.0,2021
17.0,Leverkusen,Dortmund,2,1,1,3,3,1.8125,3,1.8125,1,0.0,2021
17.0,M'gladbach,Werder Bremen,1,0,1,3,8,1.5625,8,1.5625,1,0.0,2021
17.0,Mainz,Wolfsburg,0,2,-2,0,17,0.4375,17,0.4375,2,0.0,2021
17.0,Freiburg,Ein Frankfurt,2,2,0,1,9,1.4375,9,1.4375,X,0.0,2021
17.0,Bielefeld,Stuttgart,3,0,3,3,15,0.875,15,0.875,1,0.0,2021
17.0,RB Leipzig,Union Berlin,1,0,1,3,2,2.0,2,2.0,1,0.0,2021
17.0,Schalke 04,FC Koln,1,2,-1,0,18,0.4375,18,0.4375,2,0.0,2021
17.0,Augsburg,Bayern Munich,0,1,-1,0,11,1.1875,11,1.1875,2,0.0,2021
18.0,M'gladbach,Dortmund,4,2,2,3,7,1.6470588235294117,7,1.6470588235294117,1,0.0,2021
18.0,Augsburg,Union Berlin,2,1,1,3,12,1.1176470588235294,12,1.1176470588235294,1,0.0,2021
18.0,Bielefeld,Ein Frankfurt,1,5,-4,0,15,1.0,15,1.0,2,0.0,2021
18.0,Freiburg,Stuttgart,2,1,1,3,9,1.411764705882353,9,1.411764705882353,1,0.0,2021
18.0,Leverkusen,Wolfsburg,0,1,-1,0,3,1.8823529411764703,3,1.8823529411764703,2,0.0,2021
18.0,Mainz,RB Leipzig,3,2,1,3,17,0.4117647058823529,17,0.4117647058823529,1,0.0,2021
18.0,Hertha,Werder Bremen,1,4,-3,0,14,1.0,14,1.0,2,0.0,2021
18.0,Schalke 04,Bayern Munich,0,4,-4,0,18,0.4117647058823529,18,0.4117647058823529,2,0.0,2021
18.0,Hoffenheim,FC Koln,3,0,3,3,11,1.1176470588235294,11,1.1176470588235294,1,0.0,2021
19.0,Stuttgart,Mainz,2,0,2,3,10,1.2222222222222223,10,1.2222222222222223,1,0.0,2021
19.0,RB Leipzig,Leverkusen,1,0,1,3,2,1.9444444444444444,2,1.9444444444444444,1,0.0,2021
19.0,Werder Bremen,Schalke 04,1,1,0,1,13,1.1666666666666667,13,1.1666666666666667,X,0.0,2021
19.0,Union Berlin,M'gladbach,1,1,0,1,8,1.5555555555555556,8,1.5555555555555556,X,0.0,2021
19.0,Bayern Munich,Hoffenheim,4,1,3,3,1,2.333333333333333,1,2.333333333333333,1,0.0,2021
19.0,Dortmund,Augsburg,3,1,2,3,7,1.6111111111111112,7,1.6111111111111112,1,0.0,2021
19.0,Ein Frankfurt,Hertha,3,1,2,3,6,1.6666666666666667,6,1.6666666666666667,1,0.0,2021
19.0,FC Koln,Bielefeld,3,1,2,3,16,0.8333333333333334,16,0.8333333333333334,1,0.0,2021
19.0,Wolfsburg,Freiburg,3,0,3,3,4,1.7777777777777777,4,1.7777777777777777,1,0.0,2021
20.0,Hertha,Bayern Munich,0,1,-1,0,15,0.8947368421052632,15,0.8947368421052632,2,0.0,2021
20.0,M'gladbach,FC Koln,1,2,-1,0,7,1.6842105263157894,7,1.6842105263157894,2,0.0,2021
20.0,Bielefeld,Werder Bremen,0,2,-2,0,16,0.8947368421052632,16,0.8947368421052632,2,0.0,2021
20.0,Schalke 04,RB Leipzig,0,3,-3,0,18,0.4210526315789473,18,0.4210526315789473,2,0.0,2021
20.0,Augsburg,Wolfsburg,0,2,-2,0,13,1.1578947368421053,13,1.1578947368421053,2,0.0,2021
20.0,Leverkusen,Stuttgart,5,2,3,3,5,1.6842105263157894,5,1.6842105263157894,1,0.0,2021
20.0,Freiburg,Dortmund,2,1,1,3,9,1.4210526315789471,9,1.4210526315789471,1,0.0,2021
20.0,Mainz,Union Berlin,1,0,1,3,17,0.5263157894736842,17,0.5263157894736842,1,0.0,2021
20.0,Hoffenheim,Ein Frankfurt,1,3,-2,0,12,1.1578947368421053,12,1.1578947368421053,2,0.0,2021
21.0,RB Leipzig,Augsburg,2,1,1,3,2,2.05,2,2.05,1,0.0,2021
21.0,Dortmund,Hoffenheim,2,2,0,1,6,1.6,6,1.6,X,0.0,2021
21.0,Leverkusen,Mainz,2,2,0,1,5,1.75,5,1.75,X,0.0,2021
21.0,Stuttgart,Hertha,1,1,0,1,10,1.25,10,1.25,X,0.0,2021
21.0,Werder Bremen,Freiburg,0,0,0,1,11,1.25,11,1.25,X,0.0,2021
21.0,Union Berlin,Schalke 04,0,0,0,1,9,1.45,9,1.45,X,0.0,2021
21.0,Ein Frankfurt,FC Koln,2,0,2,3,4,1.8,4,1.8,1,0.0,2021
21.0,Wolfsburg,M'gladbach,0,0,0,1,3,1.9,3,1.9,X,0.0,2021
21.0,Bayern Munich,Bielefeld,3,3,0,1,1,2.4,1,2.4,X,0.0,2021
22.0,Bielefeld,Wolfsburg,0,3,-3,0,16,0.8571428571428571,16,0.8571428571428571,2,0.0,2021
22.0,Schalke 04,Dortmund,0,4,-4,0,18,0.4285714285714285,18,0.4285714285714285,2,0.0,2021
22.0,M'gladbach,Mainz,1,2,-1,0,7,1.5714285714285714,7,1.5714285714285714,2,0.0,2021
22.0,FC Koln,Stuttgart,0,1,-1,0,14,1.0,14,1.0,2,0.0,2021
22.0,Ein Frankfurt,Bayern Munich,2,1,1,3,3,1.8571428571428568,3,1.8571428571428568,1,0.0,2021
22.0,Freiburg,Union Berlin,0,1,-1,0,8,1.4761904761904765,8,1.4761904761904765,2,0.0,2021
22.0,Hertha,RB Leipzig,0,3,-3,0,15,0.8571428571428571,15,0.8571428571428571,2,0.0,2021
22.0,Hoffenheim,Werder Bremen,4,0,4,3,12,1.0952380952380951,12,1.0952380952380951,1,0.0,2021
22.0,Augsburg,Leverkusen,1,1,0,1,13,1.0476190476190477,13,1.0476190476190477,X,0.0,2021
23.0,Werder Bremen,Ein Frankfurt,2,1,1,3,12,1.181818181818182,12,1.181818181818182,1,0.0,2021
23.0,Bayern Munich,FC Koln,5,1,4,3,1,2.227272727272727,1,2.227272727272727,1,0.0,2021
23.0,Dortmund,Bielefeld,3,0,3,3,6,1.6363636363636365,6,1.6363636363636365,1,0.0,2021
23.0,Stuttgart,Schalke 04,5,1,4,3,10,1.318181818181818,10,1.318181818181818,1,0.0,2021
23.0,RB Leipzig,M'gladbach,3,2,1,3,2,2.136363636363636,2,2.136363636363636,1,0.0,2021
23.0,Wolfsburg,Hertha,2,0,2,3,3,1.9090909090909087,3,1.9090909090909087,1,0.0,2021
23.0,Union Berlin,Hoffenheim,1,1,0,1,7,1.5,7,1.5,X,0.0,2021
23.0,Mainz,Augsburg,0,1,-1,0,17,0.7727272727272727,17,0.7727272727272727,2,0.0,2021
23.0,Leverkusen,Freiburg,1,2,-1,0,5,1.681818181818182,5,1.681818181818182,2,0.0,2021
24.0,Schalke 04,Mainz,0,0,0,1,18,0.391304347826087,18,0.391304347826087,X,0.0,2021
24.0,M'gladbach,Leverkusen,0,1,-1,0,9,1.434782608695652,9,1.434782608695652,2,0.0,2021
24.0,Bayern Munich,Dortmund,4,2,2,3,1,2.260869565217391,1,2.260869565217391,1,0.0,2021
24.0,Hoffenheim,Wolfsburg,2,1,1,3,12,1.173913043478261,12,1.173913043478261,1,0.0,2021
24.0,Freiburg,RB Leipzig,0,3,-3,0,8,1.4782608695652173,8,1.4782608695652173,2,0.0,2021
24.0,Ein Frankfurt,Stuttgart,1,1,0,1,4,1.826086956521739,4,1.826086956521739,X,0.0,2021
24.0,Hertha,Augsburg,2,1,1,3,15,0.782608695652174,15,0.782608695652174,1,0.0,2021
24.0,FC Koln,Werder Bremen,1,1,0,1,14,0.9130434782608696,14,0.9130434782608696,X,0.0,2021
24.0,Bielefeld,Union Berlin,0,0,0,1,16,0.782608695652174,16,0.782608695652174,X,0.0,2021
25.0,Augsburg,M'gladbach,3,1,2,3,13,1.0833333333333333,13,1.0833333333333333,1,0.0,2021
25.0,Dortmund,Hertha,2,0,2,3,6,1.625,6,1.625,1,0.0,2021
25.0,Wolfsburg,Schalke 04,5,0,5,3,3,1.875,3,1.875,1,0.0,2021
25.0,Werder Bremen,Bayern Munich,1,3,-2,0,12,1.25,12,1.25,2,0.0,2021
25.0,Mainz,Freiburg,1,0,1,3,17,0.75,17,0.75,1,0.0,2021
25.0,Union Berlin,FC Koln,2,1,1,3,7,1.4583333333333333,7,1.4583333333333333,1,0.0,2021
25.0,Leverkusen,Bielefeld,1,2,-1,0,5,1.6666666666666667,5,1.6666666666666667,2,0.0,2021
25.0,RB Leipzig,Ein Frankfurt,1,1,0,1,2,2.208333333333333,2,2.208333333333333,X,0.0,2021
25.0,Stuttgart,Hoffenheim,2,0,2,3,9,1.375,9,1.375,1,0.0,2021
26.0,Bielefeld,RB Leipzig,0,1,-1,0,15,0.88,15,0.88,2,0.0,2021
26.0,Werder Bremen,Wolfsburg,1,2,-1,0,12,1.2,12,1.2,2,0.0,2021
26.0,Schalke 04,M'gladbach,0,3,-3,0,18,0.4,18,0.4,2,0.0,2021
26.0,FC Koln,Dortmund,2,2,0,1,14,0.88,14,0.88,X,0.0,2021
26.0,Bayern Munich,Stuttgart,4,0,4,3,1,2.32,1,2.32,1,0.0,2021
26.0,Ein Frankfurt,Union Berlin,5,2,3,3,4,1.76,4,1.76,1,0.0,2021
26.0,Hoffenheim,Mainz,1,2,-1,0,11,1.2,11,1.2,2,0.0,2021
26.0,Hertha,Leverkusen,3,0,3,3,16,0.84,16,0.84,1,0.0,2021
26.0,Freiburg,Augsburg,2,0,2,3,9,1.36,9,1.36,1,0.0,2021
27.0,Augsburg,Hoffenheim,2,1,1,3,13,1.1153846153846154,13,1.1153846153846154,1,0.0,2021
